source_type,source_code,nuts_code,nuts_label,source_url,source_version
postcode,3722,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3722,2026-08-22
postcode,3723,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3723,2026-08-22
postcode,3724,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3724,2026-08-22
postcode,3730,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3730,2026-08-22
postcode,3732,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3732,2026-08-22
postcode,3740,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3740,2026-08-22
postcode,3742,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3742,2026-08-22
postcode,3746,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3746,2026-08-22
postcode,3770,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3770,2026-08-22
postcode,3790,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3790,2026-08-22
postcode,3791,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3791,2026-08-22
postcode,3792,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3792,2026-08-22
postcode,3793,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3793,2026-08-22
postcode,3798,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3798,2026-08-22
postcode,3800,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3800,2026-08-22
postcode,3803,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3803,2026-08-22
postcode,3806,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3806,2026-08-22
postcode,3830,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3830,2026-08-22
postcode,3831,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3831,2026-08-22
postcode,3832,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3832,2026-08-22
postcode,3840,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3840,2026-08-22
postcode,3850,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3850,2026-08-22
postcode,3870,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3870,2026-08-22
postcode,3890,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3890,2026-08-22
postcode,3891,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3891,2026-08-22
postcode,3900,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3900,2026-08-22
postcode,3910,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3910,2026-08-22
postcode,3920,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3920,2026-08-22
postcode,3930,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3930,2026-08-22
postcode,3940,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3940,2026-08-22
postcode,3941,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3941,2026-08-22
postcode,3945,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3945,2026-08-22
postcode,3950,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3950,2026-08-22
postcode,3960,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3960,2026-08-22
postcode,3970,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3970,2026-08-22
postcode,3971,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3971,2026-08-22
postcode,3980,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3980,2026-08-22
postcode,3990,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3990,2026-08-22
postcode,8000,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8000,2026-08-22
postcode,8020,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8020,2026-08-22
postcode,8200,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8200,2026-08-22
postcode,8210,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8210,2026-08-22
postcode,8211,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8211,2026-08-22
postcode,8300,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8300,2026-08-22
postcode,8301,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8301,2026-08-22
postcode,8310,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8310,2026-08-22
postcode,8340,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8340,2026-08-22
postcode,8370,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8370,2026-08-22
postcode,8377,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8377,2026-08-22
postcode,8380,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8380,2026-08-22
postcode,8400,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8400,2026-08-22
postcode,8420,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8420,2026-08-22
postcode,8421,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8421,2026-08-22
postcode,8430,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8430,2026-08-22
postcode,8431,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8431,2026-08-22
postcode,8432,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8432,2026-08-22
postcode,8433,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8433,2026-08-22
postcode,8434,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8434,2026-08-22
postcode,8450,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8450,2026-08-22
postcode,8460,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8460,2026-08-22
postcode,8470,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8470,2026-08-22
postcode,8480,BE255,Arr. Oostende,https://api.basisregisters.vlaanderen.be/v2/postinfo/8480,2026-08-22
postcode,8490,BE251,Arr. Brugge,https://api.basisregisters.vlaanderen.be/v2/postinfo/8490,2026-08-22
postcode,8500,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8500,2026-08-22
postcode,8501,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8501,2026-08-22
postcode,8510,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8510,2026-08-22
postcode,8511,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8511,2026-08-22
postcode,8520,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8520,2026-08-22
postcode,8530,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8530,2026-08-22
postcode,8531,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8531,2026-08-22
postcode,8540,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8540,2026-08-22
postcode,8550,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8550,2026-08-22
postcode,8551,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8551,2026-08-22
postcode,8552,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8552,2026-08-22
postcode,8553,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8553,2026-08-22
postcode,8554,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8554,2026-08-22
postcode,8560,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8560,2026-08-22
postcode,8570,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8570,2026-08-22
postcode,8572,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8572,2026-08-22
postcode,8573,BE254,Arr. Kortrijk,https://api.basisregisters.vlaanderen.be/v2/postinfo/8573,2026-08-22
