source_concept_id,source_label,target_uri,target_label,relation,confidence,source_url,source_version
dT2w_rhK_JtM,Professor,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,universitets- och högskolelektor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dUfE_XG7_TGZ,Hamnarbetare,http://data.europa.eu/esco/occupation/b567a979-c556-49fa-8b36-8af6cfe97624,hamnarbetare/stuveriarbetare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dUfE_XG7_TGZ,Hamnarbetare,http://data.europa.eu/esco/occupation/dddf9385-2939-4395-951a-70ef8a36cabe,stuverichef,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dVwu_SVA_Yoz,Planarkitekt,http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804,stadsplanerare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dZtR_dHx_stS,Försöksdjurstekniker,http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,djurvårdare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
daqX_L4S_U6H,Driftingenjör industri,http://data.europa.eu/esco/occupation/1c36dd08-f6a7-43f2-a889-beebedb71c25,underhållsingenjör,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dbJy_8L3_Nkb,Förbundssekreterare,http://data.europa.eu/esco/occupation/caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,"handläggare, offentlig förvaltning",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dc3q_nr5_Lk4,Audionomstuderande,http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3,audiolog,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ddSf_Ytu_Kw1,Anhörigkonsulent,http://data.europa.eu/esco/occupation/4edbde9f-218e-49c7-812f-c45262fb4128,socioterapeut,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,"lärare i läs- och skrivkunnighet, vuxenutbildning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,"speciallärare, gymnasieskola",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/1044dedc-81d1-48b6-96b3-ced5393b2de1,lärare för särskilt begåvade elever,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,"lärare, stödundervisning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/622ccd55-910f-483d-8661-44c6162156bf,"speciallärare, hemundervisning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/976cbfcc-8958-4800-a435-71d15405a42a,speciallärare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/b6beb46d-9ed2-4a66-9117-7e3f21f234dd,"speciallärare, förskola",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhXy_7Te_Tzb,Speciallärare,http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,"speciallärare, grundskola",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dhfK_iio_46c,"Forskare, kulturgeografi",http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6,antropolog,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
djLC_zjB_Wuq,Länsråd,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,generaldirektör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dksu_Shs_BKd,Maskinrådgivare/Maskinkonsulent,http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,jordbruksingenjör,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dn3p_YMa_E8p,Växtskyddsspecialist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronom,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dnkr_vvU_JxM,Näringslivschef,http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c,avdelningschef,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dp2q_xZZ_gP4,"Lärling, installationselektriker",http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,installationselektriker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ds7X_mdp_bPc,HR-generalist/HR-partner,http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb,personalhandläggare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
duza_1Cq_zqj,Operatör läkemedelstillverkning,http://data.europa.eu/esco/occupation/0dae04a4-fa4c-40d3-8518-122cc0f7bfcf,"maskinoperatör, granulator",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
duza_1Cq_zqj,Operatör läkemedelstillverkning,http://data.europa.eu/esco/occupation/782ced63-e234-42a4-a7bd-a2d9a12ee61a,tablettoperatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
duza_1Cq_zqj,Operatör läkemedelstillverkning,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,pillermaskinoperatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
duza_1Cq_zqj,Operatör läkemedelstillverkning,http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,jäsningsoperatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dvdA_ymy_6tN,Arbetsterapeutstuderande,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab,arbetsterapeut,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dw48_BNM_yEF,Maskinoperatör träindustri,http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f,"fanerarbetare, fanertillverkning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dw48_BNM_yEF,Maskinoperatör träindustri,http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,kantmaskinoperatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dw48_BNM_yEF,Maskinoperatör träindustri,http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,bandsågare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dw48_BNM_yEF,Maskinoperatör träindustri,http://data.europa.eu/esco/occupation/b9c80d74-97b6-4a4b-849e-a3908ba57ae1,"kvalitetsbedömare, faner",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dw48_BNM_yEF,Maskinoperatör träindustri,http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,parkettarbetare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dw48_BNM_yEF,Maskinoperatör träindustri,http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,"formpressare, skiktträ",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dxAK_mLr_bAa,Logistikingenjör,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistikanalytiker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dxAK_mLr_bAa,Logistikingenjör,http://data.europa.eu/esco/occupation/c4071145-a774-4cf4-aefa-ae18a385cca4,logistikingenjör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dxDS_JeM_SdE,Hiss- och rulltrappstekniker,http://data.europa.eu/esco/occupation/f8d1bcf9-9ca1-408f-a713-7bdf28c400fd,hisstekniker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dxsZ_fG8_hvR,Montör träprodukter,http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,"montör, träprodukter",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e38N_yjU_sZq,Hovrättslagman,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,domare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e5sX_ceH_kV7,Databasdesigner,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,databasdesigner,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/165f32b8-756a-4ef3-87f1-83fbbdc60db7,"maskinoperatör, bekämpningsmedel",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,lacktillverkare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,kemikalieblandare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/81f8ea60-41d4-434a-b0fc-f870e83e7e27,"maskinoperatör, konstgödsel",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/8b273f5e-bdc5-4b73-80bd-3e324a20309b,färgblandare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,fernissatillverkare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/d5ad1da5-cf69-4508-9148-a5338f4ffe0e,"maskinoperatör, parfymtillverkning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
e9pE_Lsw_YLn,Maskinoperatör kemitekniska produkter,http://data.europa.eu/esco/occupation/ff5210a5-2ea9-43b4-bebc-8d565f928eaa,"maskinoperatör, kosmetikatillverkning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eCL8_A7V_rAF,Konferencier,http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe,programledare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eEC7_aej_rZu,Digitaltryckare,http://data.europa.eu/esco/occupation/6175b828-026d-4fb4-8be7-418394e1add0,digitaltryckare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eEC7_aej_rZu,Digitaltryckare,http://data.europa.eu/esco/occupation/78216000-edc1-474b-9569-28ed6a657da2,"redigerare, desktop publishing",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eKBZ_aZC_KCq,Patinör,http://data.europa.eu/esco/occupation/96186698-f79d-423a-9652-a2a58085d5f1,"dekoratör, trä",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eLMo_pXL_HKP,Valsare,http://data.europa.eu/esco/occupation/6dbca2aa-f83b-4567-a4e7-b9a21fb948bf,"valsverksoperatör, metall",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eNuV_KQ1_n3y,Industrisömmerska,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,"tillverkare, skyddskläder",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eNuV_KQ1_n3y,Industrisömmerska,http://data.europa.eu/esco/occupation/53d55c80-6a82-4187-b59f-b737aa4cdaab,"stickmaskinoperatör, lädervaror",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eNuV_KQ1_n3y,Industrisömmerska,http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21,symaskinsoperatör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eNuV_KQ1_n3y,Industrisömmerska,http://data.europa.eu/esco/occupation/bda98f02-4f92-4015-a0c8-b86b8abc711a,"sömnadsarbetare, klädprov",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eNuV_KQ1_n3y,Industrisömmerska,http://data.europa.eu/esco/occupation/ed096599-56a9-443d-9683-8a92f58aa894,brodermaskinoperatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eQpn_LHp_c2a,"Civilingenjör, medicinsk teknik",http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09,"ingenjör, medicinsk teknik",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eRxb_FLE_LsW,Laboratoriechef,http://data.europa.eu/esco/occupation/f4de7e28-ca67-46cd-b760-30e02b3aa83b,"laboratoriechef, medicinskt laboratorium",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,integrationsingenjör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,it-arkitekt,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,molnarkitekt,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/78faf623-2543-43a5-acb2-3c43a22d36e4,blockkedjearkitekt,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,systemintegrationskonsult,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,molnidentitetshanterare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSph_tp4_T7Z,IT-arkitekt,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,programvaruarkitekt,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eTVL_hfE_Lyh,Dataanalytiker,http://data.europa.eu/esco/occupation/30ca97f4-a4fd-4189-a781-ac08f6b09b78,"analytiker, callcenter",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eTVL_hfE_Lyh,Dataanalytiker,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,dataanalytiker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eU1q_zvL_9Rf,Personlig assistent,http://data.europa.eu/esco/occupation/9c55aa23-e3f2-4c00-8c90-5ed5204951a3,personlig assistent,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eUw9_e75_NBz,Utbildningsadministratör,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,utbildningsadministratör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eV6T_4DA_V8m,Lärling grundläggningsmaskinförare,http://data.europa.eu/esco/occupation/b4f4b21e-7664-45ca-9697-9123cfd8c9ef,pålmaskinförare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXSQ_Gwt_hZN,Sågverksoperatör,http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,"maskinoperatör, bordsåg",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXSQ_Gwt_hZN,Sågverksoperatör,http://data.europa.eu/esco/occupation/5e5522c5-4b09-4586-a8f0-3b6d66d99969,barkmaskinskötare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXSQ_Gwt_hZN,Sågverksoperatör,http://data.europa.eu/esco/occupation/7109cdfd-1618-43b6-8317-8dc90fa583e6,sågverksarbetare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXSQ_Gwt_hZN,Sågverksoperatör,http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,sågverksoperatör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXSQ_Gwt_hZN,Sågverksoperatör,http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,flisberedare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXSQ_Gwt_hZN,Sågverksoperatör,http://data.europa.eu/esco/occupation/bd378c4e-f656-46af-a728-fcfb40b113ef,sågoperatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ebKB_MDe_9pQ,Lagerchef,http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,lagerchef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ebKB_MDe_9pQ,Lagerchef,http://data.europa.eu/esco/occupation/784c98c2-96bd-4610-8da3-87d80f136285,"lagerchef, berett läder",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,valutahandlare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/1f305576-f57c-42c7-a139-728c72393cd4,"trader, energimarknaden",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/3b6d4443-4518-4fb3-ae44-188a958e328d,"trader, aktiemarknaden",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/4bc4170d-f4df-44e4-a3be-394242ae3017,"trader, värdepapper",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6,trader,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/e4cdfa86-c3b1-41f1-a4e2-384c73d03bd3,råvaruhandlare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edHP_yoz_SJM,Trader,http://data.europa.eu/esco/occupation/fc81b573-e0ea-4466-8560-c2bb278c314a,"trader, terminer",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edK4_xTQ_5Pe,Trafikskolechef,http://data.europa.eu/esco/occupation/2c1ed9dd-9799-4882-8bfa-40b841f7d4a1,"rektor, vuxenutbildning",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eeL2_fda_nys,"ST-läkare, kirurgi",http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,läkare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ef1m_sEu_ok6,Nationalekonom,http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d,ekonomisk rådgivare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ef1m_sEu_ok6,Nationalekonom,http://data.europa.eu/esco/occupation/9e1e8379-6377-4969-b141-0d2337218fc9,"samordnare, ekonomisk utveckling",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
efeN_hRi_hHL,Eventförsäljare,http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44,demonstratör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
efyx_6es_7jQ,"Montör, gummi- och plastprodukter",http://data.europa.eu/esco/occupation/599f34f0-bdf7-49e3-b5a9-f5d55f9e6873,"montör, plastprodukter",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
efyx_6es_7jQ,"Montör, gummi- och plastprodukter",http://data.europa.eu/esco/occupation/73d3bee2-7c5e-4de2-8dd9-67241615dfd3,"montör, gummiprodukter",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egDr_i9z_xoT,Agronom,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronom,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eirM_Tfo_qRu,Budgetplanerare,http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,"handläggare, offentlig förvaltning, ekonomi",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eirM_Tfo_qRu,Budgetplanerare,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,budgetanalytiker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eirM_Tfo_qRu,Budgetplanerare,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,kostnadsanalytiker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ejV5_Uzv_U6k,Riksdagsledamot,http://data.europa.eu/esco/occupation/5bca96fd-4203-400b-be58-9e9b50bc98da,riksdagsledamot,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ek9W_CmD_y2M,"Butikssäljare, fackhandel",http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,"specialiserad säljare, järn- och färghandel",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ek9W_CmD_y2M,"Butikssäljare, fackhandel",http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2,butikssäljare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ek9W_CmD_y2M,"Butikssäljare, fackhandel",http://data.europa.eu/esco/occupation/0d9eed6b-4908-4112-bf37-ae08e2f0f326,"specialiserad säljare, vapen och ammunition",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
