source_type,source_code,nuts_code,nuts_label,source_url,source_version
kommune,sor odal,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sor varanger,NO073,Finnmark/Finnmárku/Finmarkku,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sorfold,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sorreisa,NO072,Troms/Romsa/Tromssa,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sortland,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stad,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stange,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stavanger,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,steigen,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,steinkjer,NO060,Trøndelag/Trööndelage,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stjordal,NO060,Trøndelag/Trööndelage,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stor elvdal,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stord,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,storfjord,NO072,Troms/Romsa/Tromssa,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,strand,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stranda,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,stryn,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sula,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,suldal,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sunndal,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sunnfjord,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,surnadal,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sveio,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,sykkylven,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,time,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tingvoll,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tinn,NO094,Telemark,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tokke,NO094,Telemark,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tolga,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tonsberg,NO093,Vestfold,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,traena,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tromso,NO072,Troms/Romsa/Tromssa,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,trondheim,NO060,Trøndelag/Trööndelage,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,trysil,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tvedestrand,NO092,Agder,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tydal,NO060,Trøndelag/Trööndelage,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tynset,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tysnes,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,tysvaer,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,ullensaker,NO084,Akershus,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,ullensvang,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,ulstein,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,ulvik,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,unjarga,NO073,Finnmark/Finnmárku/Finmarkku,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,utsira,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vadso,NO073,Finnmark/Finnmárku/Finmarkku,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vaeroy,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vaga,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vagan,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vaksdal,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,valle,NO092,Agder,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vang,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vanylven,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vardo,NO073,Finnmark/Finnmárku/Finmarkku,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vefsn,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vega,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vegarshei,NO092,Agder,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vennesla,NO092,Agder,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,verdal,NO060,Trøndelag/Trööndelage,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vestby,NO084,Akershus,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vestnes,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vestre slidre,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vestre toten,NO020,Innlandet,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vestvagoy,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vevelstad,NO071,Nordland/Nordlánnda,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vik,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vindafjord,NO0A1,Rogaland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,vinje,NO094,Telemark,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,volda,NO0A3,Møre og Romsdal,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune,voss,NO0A2,Vestland,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune-ambiguous,heroy,,,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
kommune-ambiguous,valer,,,https://data.ssb.no/api/klass/v1/classifications/131/codesAt.json,2026-08-23
